,K,NDTR,ret
1995,130,3650,0.0
1996,130,3700,0.0
1997,130,3750,0.0
1998,130,3800,0.0
1999,130,3850,0.0
2000,130,3900,0.0
2001,130,3950,0.0
2002,135,150,0.0
2003,135,200,3.7339476183874745e-06
2004,135,250,0.0
2005,135,300,-3.950067962181047e-06
2006,135,350,0.0
2007,135,400,1.3382428906283245e-05
2008,135,450,0.0
2009,135,500,0.0
2010,135,550,0.0
2011,135,600,-1.1583475092140694e-06
2012,135,650,1.3040888851465353e-05
2013,135,700,1.2045222100477603e-05
2014,135,750,-9.597835900113377e-06
2015,135,800,-1.6454613700037483e-05
2016,135,850,0.0006316561717845493
2017,135,900,-2.5051997738022238e-05
2018,135,950,-2.0210097605775866e-05
2019,135,1000,0.0
2020,135,1050,1.883213559850363e-05
2021,135,1100,-3.6447641547420763e-05
2022,135,1150,0.0
2023,135,1200,0.0
2024,135,1250,0.0
2025,135,1300,0.0
2026,135,1350,0.0
2027,135,1400,0.0
2028,135,1450,0.0
2029,135,1500,0.0
2030,135,1550,0.0
2031,135,1600,0.0
2032,135,1650,0.0
2033,135,1700,0.0
2034,135,1750,0.0
2035,135,1800,0.0
2036,135,1850,0.0
2037,135,1900,0.0
2038,135,1950,0.0
2039,135,2000,0.0
2040,135,2050,0.0
2041,135,2100,0.0
2042,135,2150,0.0
2043,135,2200,0.0
2044,135,2250,0.0
2045,135,2300,0.0
2046,135,2350,0.0
2047,135,2400,0.0
2048,135,2450,0.0
2049,135,2500,0.0
2050,135,2550,0.0
2051,135,2600,0.0
2052,135,2650,0.0
2053,135,2700,0.0
2054,135,2750,0.0
2055,135,2800,0.0
2056,135,2850,0.0
2057,135,2900,0.0
2058,135,2950,0.0
2059,135,3000,0.0
2060,135,3050,0.0
2061,135,3100,0.0
2062,135,3150,0.0
2063,135,3200,0.0
2064,135,3250,0.0
2065,135,3300,0.0
2066,135,3350,0.0
2067,135,3400,0.0
2068,135,3450,0.0
2069,135,3500,0.0
2070,135,3550,0.0
2071,135,3600,0.0
2072,135,3650,0.0
2073,135,3700,0.0
2074,135,3750,0.0
2075,135,3800,0.0
2076,135,3850,0.0
2077,135,3900,0.0
2078,135,3950,0.0
2079,140,150,0.0
2080,140,200,0.0
2081,140,250,0.0
2082,140,300,3.232921026117805e-06
2083,140,350,1.2690068333418692e-05
2084,140,400,1.5243185703196394e-05
2085,140,450,0.0
2086,140,500,0.0
2087,140,550,0.0
2088,140,600,8.619266880604248e-07
2089,140,650,1.1884259104068569e-05
2090,140,700,5.996650732666023e-06
2091,140,750,-1.769489228580073e-05
2092,140,800,-1.6875336627260626e-05
2093,140,850,-0.00014968344051703966
2094,140,900,-2.9978076692625127e-05
2095,140,950,-2.0327591104342672e-05
2096,140,1000,-0.0012718142034842817
2097,140,1050,0.0
2098,140,1100,0.0
2099,140,1150,0.0
2100,140,1200,0.0
2101,140,1250,0.0
2102,140,1300,0.0
2103,140,1350,0.0
2104,140,1400,0.0
2105,140,1450,0.0
2106,140,1500,0.0
2107,140,1550,0.0
2108,140,1600,0.0
2109,140,1650,0.0
2110,140,1700,0.0
2111,140,1750,0.0
2112,140,1800,0.0
2113,140,1850,0.0
2114,140,1900,0.0
2115,140,1950,0.0
2116,140,2000,0.0
2117,140,2050,0.0
2118,140,2100,0.0
2119,140,2150,0.0
2120,140,2200,0.0
2121,140,2250,0.0
2122,140,2300,0.0
2123,140,2350,0.0
2124,140,2400,0.0
2125,140,2450,0.0
2126,140,2500,0.0
2127,140,2550,0.0
2128,140,2600,0.0
2129,140,2650,0.0
2130,140,2700,0.0
2131,140,2750,0.0
2132,140,2800,0.0
2133,140,2850,0.0
2134,140,2900,0.0
2135,140,2950,0.0
2136,140,3000,0.0
2137,140,3050,0.0
2138,140,3100,0.0
2139,140,3150,0.0
2140,140,3200,0.0
2141,140,3250,0.0
2142,140,3300,0.0
2143,140,3350,0.0
2144,140,3400,0.0
2145,140,3450,0.0
2146,140,3500,0.0
2147,140,3550,0.0
2148,140,3600,0.0
2149,140,3650,0.0
2150,140,3700,0.0
2151,140,3750,0.0
2152,140,3800,0.0
2153,140,3850,0.0
2154,140,3900,0.0
2155,140,3950,0.0
2156,145,150,0.0
2157,145,200,0.0
2158,145,250,-9.216588249146852e-06
2159,145,300,1.4956513539615441e-06
2160,145,350,-7.243704483936627e-05
2161,145,400,2.6078230008900676e-05
2162,145,450,0.0
2163,145,500,0.0
2164,145,550,6.297196511574101e-07
2165,145,600,0.0
2166,145,650,8.067031143112217e-06
2167,145,700,8.193301100084428e-06
2168,145,750,-2.2591889668693863e-05
2169,145,800,-2.079635295242119e-05
2170,145,850,-2.2116450516070914e-05
2171,145,900,-2.8262296898622374e-05
2172,145,950,-1.6846650357467666e-05
2173,145,1000,-2.7857985521699517e-05
2174,145,1050,0.0
2175,145,1100,0.0
2176,145,1150,0.0
2177,145,1200,0.0
2178,145,1250,0.0
2179,145,1300,0.0
2180,145,1350,0.0
2181,145,1400,0.0
2182,145,1450,0.0
2183,145,1500,0.0
2184,145,1550,0.0
2185,145,1600,0.0
2186,145,1650,0.0
2187,145,1700,0.0
2188,145,1750,0.0
2189,145,1800,0.0
2190,145,1850,0.0
2191,145,1900,0.0
2192,145,1950,0.0
2193,145,2000,0.0
2194,145,2050,0.0
2195,145,2100,0.0
2196,145,2150,0.0
2197,145,2200,0.0
2198,145,2250,0.0
2199,145,2300,0.0
2200,145,2350,0.0
2201,145,2400,0.0
2202,145,2450,0.0
2203,145,2500,0.0
2204,145,2550,0.0
2205,145,2600,0.0
2206,145,2650,0.0
2207,145,2700,0.0
2208,145,2750,0.0
2209,145,2800,0.0
2210,145,2850,0.0
2211,145,2900,0.0
2212,145,2950,0.0
2213,145,3000,0.0
2214,145,3050,0.0
2215,145,3100,0.0
2216,145,3150,0.0
2217,145,3200,0.0
2218,145,3250,0.0
2219,145,3300,0.0
2220,145,3350,0.0
2221,145,3400,0.0
2222,145,3450,0.0
2223,145,3500,0.0
2224,145,3550,0.0
2225,145,3600,0.0
2226,145,3650,0.0
2227,145,3700,0.0
2228,145,3750,0.0
2229,145,3800,0.0
2230,145,3850,0.0
2231,145,3900,0.0
2232,145,3950,0.0
